movie_id,primary_title,original_title,start_year,runtime_minutes,genre1,genre2,genre3
tt9477532,Greta,Greta,2019,97.0,Drama,,
tt1885265,Good Deeds,Good Deeds,2012,110.0,Comedy,Drama,Romance
tt1895587,Spotlight,Spotlight,2015,129.0,Drama,,
tt7785302,Spotlight,Spotlight,2015,99.0,Drama,,
tt1899353,The Raid: Redemption,Serbuan maut,2011,101.0,Action,Thriller,
tt1904996,Parker,Parker,2013,118.0,Action,Crime,Thriller
tt1905041,Fast & Furious 6,Furious 6,2013,130.0,Action,Crime,Thriller
tt1907668,Flight,Flight,2012,138.0,Drama,Thriller,
tt4389440,Flight,Flight,2017,,Drama,Thriller,
tt1910608,The Good Lie,The Good Lie,2012,92.0,Biography,Drama,
tt2652092,The Good Lie,The Good Lie,2014,110.0,Biography,Drama,
tt1911600,Miss Bala,Miss Bala,2011,113.0,Action,Crime,Drama
tt5941692,Miss Bala,Miss Bala,2019,104.0,Action,Crime,Drama
tt1911644,The Call,The Call,2013,94.0,Crime,Drama,Horror
tt2554760,The Call,The Call,2014,90.0,Crime,Drama,Horror
tt2926868,The Call,Lokroep,2013,25.0,Crime,Drama,Horror
tt4741754,The Call,The Call,2014,109.0,Crime,Drama,Horror
tt1911658,Penguins of Madagascar,Penguins of Madagascar,2014,92.0,Adventure,Animation,Comedy
tt1913131,Serenity,Serenity,2011,93.0,Drama,Mystery,Sci-Fi
tt6476140,Serenity,Serenity,2019,106.0,Drama,Mystery,Sci-Fi
tt1915581,Magic Mike,Magic Mike,2012,110.0,Comedy,Drama,
tt1918886,Joker,Joker,2012,104.0,Comedy,Family,Sci-Fi
tt3002286,Joker,Joker,2013,94.0,Comedy,Family,Sci-Fi
tt3010370,Joker,Joker,2013,49.0,Comedy,Family,Sci-Fi
tt5611648,Joker,Joker,2016,130.0,Comedy,Family,Sci-Fi
tt7286456,Joker,Joker,2019,,Comedy,Family,Sci-Fi
tt1921064,Pompeii,Pompeii,2014,105.0,Action,Adventure,Drama
tt1922777,Sinister,Sinister,2012,110.0,Horror,Mystery,Thriller
tt7489744,Sinister,Sinister,2017,,Horror,Mystery,Thriller
tt1924435,Let's Be Cops,Let's Be Cops,2014,104.0,Comedy,Crime,
tt1929263,Heaven Is for Real,Heaven Is for Real,2014,99.0,Biography,Drama,Family
tt1931435,The Big Wedding,The Big Wedding,2013,89.0,Comedy,Drama,Romance
tt1931533,Seven Psychopaths,Seven Psychopaths,2012,110.0,Comedy,Crime,
tt1935179,Mud,Mud,2012,130.0,Drama,,
tt2514592,Mud,Fango,2012,105.0,Drama,,
tt1935859,Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home for Peculiar Children,2016,127.0,Adventure,Drama,Fantasy
tt1939659,Carrie,Carrie,2013,100.0,Drama,Horror,
tt1943765,Morgan,Morgan,2012,89.0,Drama,Romance,
tt4520364,Morgan,Morgan,2016,92.0,Drama,Romance,
tt1945037,Begin Again,Begin Again,2013,68.0,Drama,Family,
tt1980929,Begin Again,Begin Again,2013,104.0,Drama,Family,
tt1946502,UglyDolls,UglyDolls,2019,87.0,Adventure,Animation,Comedy
tt1950186,Ford v Ferrari,Ford v Ferrari,2019,,Action,Biography,Drama
tt1951181,The Immigrant,The Immigrant,2013,120.0,Drama,Romance,
tt4666530,The Immigrant,The Immigrant,2015,47.0,Drama,Romance,
tt6594436,The Immigrant,The Immigrant,2017,65.0,Drama,Romance,
tt1951261,The Hangover Part III,The Hangover Part III,2013,100.0,Adventure,Comedy,Crime
tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013,146.0,Action,Adventure,Sci-Fi
tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014,123.0,Action,Adventure,Sci-Fi
tt1951266,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015,137.0,Action,Adventure,Sci-Fi
tt1954352,Crooked Arrows,Crooked Arrows,2012,105.0,Drama,Sport,
tt1954688,New Order,New Order,2012,90.0,Fantasy,Sci-Fi,Thriller
tt1956620,Sex Tape,Sex Tape,2014,94.0,Comedy,Romance,
tt1959563,The Hitman's Bodyguard,The Hitman's Bodyguard,2017,118.0,Action,Comedy,Thriller
tt1961175,American Assassin,American Assassin,2017,112.0,Action,Thriller,
tt1961562,The House,The House,2011,109.0,Comedy,Crime,
tt2408288,The House,Jib,2011,72.0,Comedy,Crime,
tt2416192,The House,The House,2013,,Comedy,Crime,
tt2428826,The House,The House,2012,111.0,Comedy,Crime,
tt3425402,The House,Huset,2016,90.0,Comedy,Crime,
tt4481514,The House,The House,2017,88.0,Comedy,Crime,
tt1964418,Tomorrowland,Tomorrowland,2015,130.0,Documentary,,
tt7728220,Tomorrowland,Tomorrowland,2017,70.0,Documentary,,
tt1966359,Father Figures,Father Figures,2017,113.0,Adventure,Comedy,Drama
tt2925960,Father Figures,Father Figures,2013,58.0,Adventure,Comedy,Drama
tt1967545,Labor Day,Labor Day,2013,111.0,Drama,Romance,
tt1967669,Tag,Tag,2015,91.0,Drama,,
tt2854926,Tag,Tag,2018,100.0,Drama,,
tt4049714,Tag,Tag,2014,5.0,Drama,,
tt4439120,Tag,Riaru onigokko,2015,85.0,Drama,,
tt5908018,Tag,Tag,2016,76.0,Drama,,
tt8430862,Tag,Tag,2017,46.0,Drama,,
tt1969062,Infinitely Polar Bear,Infinitely Polar Bear,2014,90.0,Comedy,Drama,Romance
tt1972571,A Most Wanted Man,A Most Wanted Man,2014,122.0,Crime,Drama,Thriller
tt1972591,King Arthur: Legend of the Sword,King Arthur: Legend of the Sword,2017,126.0,Action,Adventure,Drama
tt1972779,The Best of Me,The Best of Me,2014,118.0,Drama,Romance,
tt1974420,Rules Don't Apply,Rules Don't Apply,2016,127.0,Comedy,Drama,Romance
tt1976009,Victor Frankenstein,Victor Frankenstein,2015,110.0,Drama,Horror,Sci-Fi
tt1979320,Rush,Rush,2013,123.0,Action,Biography,Drama
tt1987632,Rush,Rush,2011,87.0,Action,Biography,Drama
tt2012633,Rush,Rush,2010,10.0,Action,Biography,Drama
tt2256514,Rush,Rush,2012,110.0,Action,Biography,Drama
tt4912936,Rush,Rush,2014,60.0,Action,Biography,Drama
tt1979376,Toy Story 4,Toy Story 4,2019,100.0,Adventure,Animation,Comedy
tt1979388,The Good Dinosaur,The Good Dinosaur,2015,93.0,Adventure,Animation,Comedy
tt1980209,Pain & Gain,Pain & Gain,2013,129.0,Action,Comedy,Crime
tt1980986,Housefull 2,Housefull 2,2012,145.0,Action,Comedy,Musical
tt1981115,Thor: The Dark World,Thor: The Dark World,2013,112.0,Action,Adventure,Fantasy
tt1981128,Geostorm,Geostorm,2017,109.0,Action,Sci-Fi,Thriller
tt1981677,Pitch Perfect,Pitch Perfect,2012,112.0,Comedy,Music,Romance
tt1984204,Masterminds,Masterminds,2012,89.0,Action,Biography,Comedy
tt2461150,Masterminds,Masterminds,2016,95.0,Action,Biography,Comedy
tt1985017,Atlas Shrugged II: The Strike,Atlas Shrugged II: The Strike,2012,111.0,Drama,Mystery,Sci-Fi
tt1985019,Austenland,Austenland,2013,97.0,Comedy,Romance,
tt1985949,The Angry Birds Movie,Angry Birds,2016,97.0,Action,Animation,Comedy
tt1985966,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,2013,95.0,Adventure,Animation,Comedy
tt1987680,The Upside,The Upside,2017,126.0,Comedy,Drama,
tt1990314,Robot & Frank,Robot & Frank,2012,89.0,Comedy,Crime,Drama
tt1991245,Chernobyl Diaries,Chernobyl Diaries,2012,86.0,Horror,Mystery,Thriller
tt1995390,Our Kind of Traitor,Our Kind of Traitor,2016,108.0,Crime,Drama,Thriller
tt1999890,Hell Fest,Hell Fest,2018,89.0,Horror,,
tt2002718,Machete Kills,Machete Kills,2013,107.0,Action,Crime,Sci-Fi
tt2004420,Neighbors,Neighbors,2014,97.0,Drama,,
tt3638264,Neighbors,Neighbors,2013,22.0,Drama,,
tt9386300,Neighbors,Neighbors,2018,74.0,Drama,,
tt9392532,Neighbors,Neighbors,2018,90.0,Drama,,
tt9702034,Neighbors,Neighbors,2012,,Drama,,
tt2005151,War Dogs,War Dogs,2016,114.0,Comedy,Crime,Drama
tt2006295,The 33,The 33,2015,127.0,Biography,Drama,History
tt2011159,No Good Deed,No Good Deed,2014,84.0,Action,Crime,Drama
tt2011300,The Kitchen,The Kitchen,2012,80.0,Comedy,Drama,
tt5822564,The Kitchen,The Kitchen,2019,,Comedy,Drama,
tt6857272,The Kitchen,The Kitchen. World Chef Battle,2017,,Comedy,Drama,
tt2011971,Monsieur Lazhar,Monsieur Lazhar,2011,94.0,Comedy,Drama,
tt2013293,The Wind Rises,Kaze tachinu,2013,126.0,Animation,Biography,Drama
tt2015381,Guardians of the Galaxy,Guardians of the Galaxy,2014,121.0,Action,Adventure,Comedy
tt2016894,Ek Tha Tiger,Ek Tha Tiger,2012,132.0,Action,Romance,Thriller
tt2017020,The Smurfs 2,The Smurfs 2,2013,105.0,Adventure,Animation,Comedy
tt2017038,All Is Lost,All Is Lost,2013,106.0,Action,Adventure,Drama
tt2023453,Diary of a Wimpy Kid: Dog Days,Diary of a Wimpy Kid: Dog Days,2012,94.0,Comedy,Family,
tt2024432,Identity Thief,Identity Thief,2013,111.0,Adventure,Comedy,Crime
tt2024469,Non-Stop,Non-Stop,2014,106.0,Action,Mystery,Thriller
tt2024544,12 Years a Slave,12 Years a Slave,2013,134.0,Biography,Drama,History
tt2025690,The Finest Hours,The Finest Hours,2016,117.0,Action,Drama,History
tt2034139,The Last Exorcism Part II,The Last Exorcism Part II,2013,88.0,Drama,Horror,Thriller
tt2034800,The Great Wall,The Great Wall,2016,103.0,Action,Adventure,Fantasy
tt7535780,The Great Wall,The Great Wall,2017,72.0,Action,Adventure,Fantasy
tt2039338,Flatliners,Flatliners,2017,109.0,Drama,Horror,Mystery
tt2042568,Inside Llewyn Davis,Inside Llewyn Davis,2013,104.0,Drama,Music,
tt2048824,Old Fashioned,Old Fashioned,2014,115.0,Drama,Romance,
tt2053425,Rust and Bone,De rouille et d'os,2012,120.0,Drama,Romance,
tt2053463,Side Effects,Side Effects,2013,106.0,Crime,Drama,Mystery
tt2055577,Acharya,Acharya,2011,147.0,Biography,Drama,Music
tt2057392,Eye in the Sky,Eye in the Sky,2015,102.0,Drama,Thriller,War
tt2058107,The Railway Man,The Railway Man,2013,116.0,Biography,Drama,Romance
tt2058673,Point Break,Point Break,2015,114.0,Action,Crime,Sport
tt2059255,No,No,2012,118.0,Drama,,
tt2430956,No,No,2012,74.0,Drama,,
tt7704712,No,Non,2017,100.0,Drama,,
tt2066051,Rocketman,Rocketman,2019,121.0,Biography,Drama,Music
tt2070862,Temptation: Confessions of a Marriage Counselor,Temptation: Confessions of a Marriage Counselor,2013,111.0,Drama,Thriller,
tt2072233,Sleepless,Sleepless,2017,95.0,Drama,,
tt4388844,Sleepless,Sleepless,2017,,Drama,,
tt5657428,Sleepless,Sleepless,2015,120.0,Drama,,
tt2073128,To the Arctic 3D,To the Arctic 3D,2012,40.0,Documentary,,
tt2075252,Missing Link,Missing Link,2011,,Drama,,
tt6348138,Missing Link,Missing Link,2019,94.0,Drama,,
tt2075392,Home,Yurt,2011,76.0,Drama,,
tt2089701,Home,Home,2011,7.0,Drama,,
tt2093100,Home,Dom,2011,127.0,Drama,,
tt2224026,Home,Home,2015,94.0,Drama,,
tt2372760,Home,Hemma,2013,90.0,Drama,,
tt2393825,Home,Home,2013,112.0,Drama,,
tt2545384,Home,Home,2016,87.0,Drama,,
tt2650038,Home,Home,2012,3.0,Drama,,
tt2821866,Home,Home,2013,92.0,Drama,,
tt3289416,Home,Dom tsah,2012,26.0,Drama,,
tt3506448,Home,A Casa,2012,70.0,Drama,,
tt4047846,Home,Home,2016,103.0,Drama,,
tt4094360,Home,Home,2014,47.0,Drama,,
tt4352542,Home,Home,2014,72.0,Drama,,
tt5121236,Home,Home,2015,15.0,Drama,,
tt5327560,Home,Home,2014,5.0,Drama,,
tt5775862,Home,Innocent,2015,4.0,Drama,,
tt5884960,Home,Home,2015,58.0,Drama,,
tt7143650,Home,Home,2017,35.0,Drama,,
tt7281238,Home,Home,2016,35.0,Drama,,
tt8601408,Home,Dom,2018,71.0,Drama,,
tt8883462,Home,Home,2017,,Drama,,
tt9281490,Home,Home,2018,50.0,Drama,,
tt9701552,Home,Home,2012,,Drama,,
tt2076822,Chaos Walking,Chaos Walking,2020,,Adventure,Sci-Fi,
tt2077851,Sleepwalk with Me,Sleepwalk with Me,2012,81.0,Comedy,,
tt2080374,Steve Jobs,Steve Jobs,2015,122.0,Biography,Drama,
tt2082197,Barfi!,Barfi!,2012,151.0,Comedy,Drama,Romance
tt2083355,The Best Man Holiday,The Best Man Holiday,2013,123.0,Comedy,Drama,
tt2083383,Trouble with the Curve,Trouble with the Curve,2012,111.0,Drama,Sport,
tt2084970,The Imitation Game,The Imitation Game,2014,114.0,Biography,Drama,Thriller
tt2091256,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,2017,89.0,Action,Animation,Comedy
tt2091473,Promised Land,Promised Land,2012,106.0,Documentary,,
tt3955494,Promised Land,Promised Land,2016,100.0,Documentary,,
tt4143104,Promised Land,Promised Land,2011,48.0,Documentary,,
tt4834728,Promised Land,Promised Land,2015,79.0,Documentary,,
tt7694204,Promised Land,Promised Land,2017,,Documentary,,
tt7701646,Promised Land,Promised Land,2017,46.0,Documentary,,
tt2093091,Criminal,Criminal,2011,,Action,Crime,Drama
tt3014866,Criminal,Criminal,2016,113.0,Action,Crime,Drama
tt2094766,Assassin's Creed,Assassin's Creed,2016,115.0,Action,Adventure,Sci-Fi
tt2096672,Dumb and Dumber To,Dumb and Dumber To,2014,109.0,Adventure,Comedy,
tt2097298,"McFarland, USA","McFarland, USA",2015,129.0,Biography,Drama,Sport
tt2097307,Hit and Run,Hit and Run,2012,100.0,Action,Comedy,
tt2101341,Dead Man Down,Dead Man Down,2013,118.0,Action,Crime,Drama
tt2101441,Spring Breakers,Spring Breakers,2012,94.0,Comedy,Crime,Drama
tt2103254,Tammy,Tammy,2014,97.0,Comedy,Romance,
tt2103264,Emperor,Emperor,2012,105.0,Drama,History,War
tt2103281,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,2014,130.0,Action,Adventure,Drama
tt2106476,The Hunt,Jagten,2012,115.0,Documentary,,
tt2640570,The Hunt,The Hunt,2012,74.0,Documentary,,
tt3108154,The Hunt,The Hunt,2016,100.0,Documentary,,
tt5783112,The Hunt,Sanyang,2016,93.0,Documentary,,
tt5906014,The Hunt,The Hunt,2016,5.0,Documentary,,
tt8244784,The Hunt,The Hunt,2019,,Documentary,,
tt9856484,The Hunt,The Hunt,2019,90.0,Documentary,,
tt2109184,Paranormal Activity 4,Paranormal Activity 4,2012,88.0,Horror,Mystery,Thriller
tt2109248,Transformers: Age of Extinction,Transformers: Age of Extinction,2014,165.0,Action,Adventure,Sci-Fi
tt2112096,Absolutely Fabulous: The Movie,Absolutely Fabulous: The Movie,2016,91.0,Comedy,Crime,
tt2112124,Chennai Express,Chennai Express,2013,141.0,Action,Comedy,
tt2112131,Dabangg 2,Dabangg 2,2012,120.0,Action,Comedy,
tt2119532,Hacksaw Ridge,Hacksaw Ridge,2016,139.0,Biography,Drama,History
tt2119543,The House with a Clock in Its Walls,The House with a Clock in Its Walls,2018,105.0,Comedy,Fantasy,Horror
tt2121250,Alpha,Alpha,2013,116.0,Crime,Drama,Fantasy
tt3166734,Alpha,Alpha,2015,80.0,Crime,Drama,Fantasy
tt4244998,Alpha,Alpha,2018,96.0,Crime,Drama,Fantasy
tt6313896,Alpha,Alpha,2016,90.0,Crime,Drama,Fantasy
tt2121286,Home Again,Home Again,2012,104.0,Comedy,Drama,Romance
tt5719700,Home Again,Home Again,2017,97.0,Comedy,Drama,Romance
tt2121382,Force Majeure,Turist,2014,120.0,Comedy,Drama,
tt2122313,The Circle,Cirkeln,2015,144.0,Drama,,
tt2786328,The Circle,The Circle,2013,48.0,Drama,,
tt2943946,The Circle,The Circle,2017,93.0,Drama,,
tt3148952,The Circle,Der Kreis,2014,102.0,Drama,,
tt4287320,The Circle,The Circle,2017,110.0,Drama,,
tt6954894,The Circle,The Circle,2017,65.0,Drama,,
tt8680408,The Circle,The Circle,2016,,Drama,,
tt2124945,The Interview,The Interview,2011,,Documentary,,
tt2124946,The Interview,The Interview,2011,,Documentary,,
tt2788710,The Interview,The Interview,2014,112.0,Documentary,,
tt7391246,The Interview,The Interview,2017,73.0,Documentary,,
tt2125435,Beasts of the Southern Wild,Beasts of the Southern Wild,2012,93.0,Adventure,Drama,Fantasy
tt2125608,Searching for Sugar Man,Searching for Sugar Man,2012,86.0,Biography,Documentary,Music
tt2125666,The Queen of Versailles,The Queen of Versailles,2012,100.0,Documentary,,
tt2125681,Truth or Dare,Truth or Dare,2013,85.0,Horror,Romance,Thriller
tt2321661,Truth or Dare,Zhen Xin Hua Da Mao Xian,2012,100.0,Horror,Romance,Thriller
tt2762738,Truth or Dare,Truth or Dare,2013,84.0,Horror,Romance,Thriller
tt5944422,Truth or Dare,Verdad o Reto,2016,90.0,Horror,Romance,Thriller
tt6772950,Truth or Dare,Truth or Dare,2018,100.0,Horror,Romance,Thriller
tt6869948,Truth or Dare,Truth or Dare,2018,92.0,Horror,Romance,Thriller
tt2126355,San Andreas,San Andreas,2015,114.0,Action,Adventure,Drama
tt2126357,Second Act,Second Act,2018,103.0,Comedy,Drama,Romance
tt2126400,Unfinished Business,Unfinished Business,2011,107.0,Romance,,
tt2358925,Unfinished Business,Unfinished Business,2015,91.0,Romance,,
tt4998626,Unfinished Business,Unfinished Business,2016,,Romance,,
tt6893224,Unfinished Business,Unfinished Business,2017,,Romance,,
tt7316906,Unfinished Business,Unfinished Business,2017,60.0,Romance,,
tt8323644,Unfinished Business,Unfinished Business,2017,,Romance,,
tt8324550,Unfinished Business,Unfinished Business,2017,,Romance,,
tt2132285,The Bling Ring,The Bling Ring,2013,90.0,Biography,Crime,Drama
tt2139881,Long Shot,Long Shot,2019,125.0,Comedy,Romance,
tt2702692,Long Shot,Long Shot,2015,33.0,Comedy,Romance,
tt2140373,Saving Mr. Banks,Saving Mr. Banks,2013,125.0,Biography,Comedy,Drama
tt2140379,Self/less,Self/less,2015,117.0,Action,Mystery,Sci-Fi
tt2140465,Tanu Weds Manu Returns,Tanu Weds Manu Returns,2015,128.0,Comedy,Drama,Romance
tt2140479,The Accountant,The Accountant,2016,128.0,Action,Crime,Drama
tt2150332,Renoir,Renoir,2012,111.0,Biography,Drama,History
tt2150674,The Photograph,Zdjecie,2012,80.0,Drama,Romance,
tt7798646,The Photograph,The Photograph,2020,,Drama,Romance,
tt2156284,Phoenix,Phoenix,2012,86.0,Documentary,,
tt2764784,Phoenix,Phoenix,2014,98.0,Documentary,,
tt7976904,Phoenix,Føniks,2018,86.0,Documentary,,
tt8478052,Phoenix,Phoenix,2018,69.0,Documentary,,
tt9159986,Phoenix,Phoenix,2018,70.0,Documentary,,
tt2159988,The Walk,The Walk,2015,89.0,Crime,Thriller,
tt3488710,The Walk,The Walk,2015,123.0,Crime,Thriller,
tt2167202,Getaway,Getaway,2013,90.0,Action,Crime,Thriller
tt7371048,Getaway,Getaway,2017,,Action,Crime,Thriller
tt2168766,Adrift,Adrift,2015,,Action,Adventure,Biography
tt2408090,Adrift,A la deriva,2012,65.0,Action,Adventure,Biography
tt4608626,Adrift,Adrift,2015,85.0,Action,Adventure,Biography
tt6306064,Adrift,Adrift,2018,96.0,Action,Adventure,Biography
tt2170299,Bad Words,Bad Words,2013,89.0,Comedy,Drama,
tt2170439,Horrible Bosses 2,Horrible Bosses 2,2014,108.0,Comedy,Crime,
tt2170593,St. Vincent,St. Vincent,2014,102.0,Comedy,Drama,
tt2172934,3 Days to Kill,3 Days to Kill,2014,117.0,Action,Drama,Thriller
tt2172935,Metallica Through the Never,Metallica Through the Never,2013,93.0,Music,,
tt2176013,Jab Tak Hai Jaan,Jab Tak Hai Jaan,2012,176.0,Drama,Romance,
tt2177771,The Monuments Men,The Monuments Men,2014,118.0,Comedy,Drama,History
tt2178470,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,2013,160.0,Comedy,Drama,Musical
tt2179136,American Sniper,American Sniper,2014,133.0,Action,Biography,Drama
tt2180411,Into the Woods,Into the Woods,2014,125.0,Fantasy,Horror,
tt2191715,Into the Woods,Into the Woods,2011,,Fantasy,Horror,
tt2201083,Into the Woods,Into the Woods,2012,,Fantasy,Horror,
tt9703646,Into the Woods,Into the Woods,2018,,Fantasy,Horror,
tt2181310,Malignant,Malignant,2013,85.0,Drama,,
tt8174110,Malignant,Malignant,2018,,Drama,,
tt2181931,English Vinglish,English Vinglish,2012,134.0,Comedy,Drama,Family
tt2183034,Earth to Echo,Earth to Echo,2014,91.0,Adventure,Family,Sci-Fi
tt2184339,The Purge,The Purge,2013,85.0,Horror,Thriller,
tt2188677,Belle,Belle,2012,,,,
tt2404181,Belle,Belle,2013,100.0,,,
tt3020532,Belle,Belle,2014,52.0,,,
tt2190098,The Beguiled,The Beguiled,2012,,Drama,,
tt5592248,The Beguiled,The Beguiled,2017,93.0,Drama,,
tt2191701,Grown Ups 2,Grown Ups 2,2013,101.0,Comedy,,
tt2193215,The Counselor,The Counselor,2013,117.0,Crime,Drama,Thriller
tt2194499,About Time,About Time,2013,123.0,Comedy,Drama,Fantasy
tt2199571,Run All Night,Run All Night,2015,114.0,Action,Drama,Thriller
tt2202408,Transcendence,Transcendence,2012,98.0,Drama,,
tt2209764,Transcendence,Transcendence,2014,119.0,Drama,,
tt2339048,Transcendence,Transcendence,2012,45.0,Drama,,
tt2203939,The Other Woman,The Other Woman,2014,109.0,Comedy,Romance,
tt2205401,Addicted,Addicted,2014,106.0,Drama,Thriller,
tt3435418,Addicted,Addicted,2014,97.0,Drama,Thriller,
tt5396774,Addicted,Addicted,2013,55.0,Drama,Thriller,
tt6949630,Addicted,Addicted,2017,54.0,Drama,Thriller,
tt2209418,Before Midnight,Before Midnight,2013,109.0,Drama,Romance,
tt2215221,The Nun,La religieuse,2013,112.0,Drama,,
tt5814060,The Nun,The Nun,2018,96.0,Drama,,
tt2215285,Madea's Witness Protection,Madea's Witness Protection,2012,114.0,Comedy,Crime,Drama
tt2218003,Closed Circuit,Closed Circuit,2013,96.0,Crime,Drama,Mystery
tt2219514,Fill the Void,Lemale et ha'halal,2012,90.0,Drama,Romance,
tt2223990,Draft Day,Draft Day,2014,110.0,Drama,Sport,
tt2226178,The Jungle Book,The Jungle Book,2014,64.0,Animation,,
tt3040964,The Jungle Book,The Jungle Book,2016,106.0,Animation,,
tt2226417,Insidious: Chapter 2,Insidious: Chapter 2,2013,106.0,Horror,Mystery,Thriller
tt2226597,The Mountain Between Us,The Mountain Between Us,2017,112.0,Action,Adventure,Drama
tt2229499,Don Jon,Don Jon,2013,90.0,Comedy,Drama,Romance
tt2231461,Rampage,Rampage,2018,107.0,Action,Adventure,Sci-Fi
tt2233624,Kin,Kin,2012,45.0,Action,Drama,Sci-Fi
tt6017942,Kin,Kin,2018,102.0,Action,Drama,Sci-Fi
tt2234003,Calvary,Calvary,2014,102.0,Drama,,
tt2234155,The Internship,The Internship,2013,119.0,Comedy,,
tt2235108,Dear White People,Dear White People,2014,108.0,Comedy,Drama,Romance
tt2239822,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,2017,137.0,Action,Adventure,Fantasy
tt2239832,Think Like a Man Too,Think Like a Man Too,2014,106.0,Comedy,Romance,
tt2241351,Money Monster,Money Monster,2016,98.0,Crime,Drama,Thriller
tt2241469,The Resort,The Resort,2012,40.0,Documentary,History,
tt2243377,Left Behind,Left Behind,2012,86.0,Documentary,Drama,
tt2467046,Left Behind,Left Behind,2014,110.0,Documentary,Drama,
tt5970386,Left Behind,Left Behind,2016,24.0,Documentary,Drama,
tt2243389,I'm So Excited!,Los amantes pasajeros,2013,90.0,Comedy,,
tt2243537,A Haunted House,A Haunted House,2013,86.0,Comedy,Fantasy,
tt2245084,Big Hero 6,Big Hero 6,2014,102.0,Action,Adventure,Animation
tt2247476,When the Game Stands Tall,When the Game Stands Tall,2014,115.0,Drama,Family,Sport
tt2247692,2016: Obama's America,2016: Obama's America,2012,87.0,Documentary,,
tt2249081,The Forgiven,The Forgiven,2017,115.0,Drama,,
tt4367326,The Forgiven,The Forgiven,2015,115.0,Drama,,
tt5479924,The Forgiven,The Forgiven,2016,98.0,Drama,,
tt2249232,Glass,Glass,2012,,,,
tt4598720,Glass,Glass,2016,71.0,,,
tt5144236,Glass,Glass,2015,77.0,,,
tt5300236,Glass,Glass,2017,105.0,,,
tt6823368,Glass,Glass,2019,129.0,,,
tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,Action,Adventure,Sci-Fi
tt2258345,Fading Gigolo,Fading Gigolo,2013,90.0,Comedy,,
tt2258858,Wadjda,Wadjda,2012,98.0,Comedy,Drama,
tt2261287,Leap!,Ballerina,2016,89.0,Adventure,Animation,Comedy
tt2262227,The Book of Life,The Book of Life,2014,95.0,Family,,
tt6716346,The Book of Life,The Book of Life,2017,120.0,Family,,
tt9618596,The Book of Life,The Book of Life,2010,,Family,,
tt2262282,The Founder,Der Gründer,2012,108.0,Biography,Drama,History
tt4276820,The Founder,The Founder,2016,115.0,Biography,Drama,History
tt2263944,Dragon Ball Z: Battle of Gods,Dragon Ball Z: Doragon bôru Z - Kami to Kami,2013,85.0,Action,Adventure,Animation
tt2265171,The Raid 2,Serbuan maut 2: Berandal,2014,150.0,Action,Crime,Thriller
tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,Action,Adventure,Animation
tt2267998,Gone Girl,Gone Girl,2014,149.0,Drama,Mystery,Thriller
tt2268016,Magic Mike XXL,Magic Mike XXL,2015,115.0,Comedy,Drama,Music
tt2273657,True Story,True Story,2015,99.0,Drama,,
tt3044736,True Story,True Story,2013,80.0,Drama,,
tt3114786,True Story,True Story,2015,93.0,Drama,,
tt2274172,The Contractor,The Contractor,2013,87.0,Crime,Thriller,
tt2274648,Hellboy,Hellboy,2019,120.0,Action,Adventure,Fantasy
tt2277222,Crisis,Crisis,2012,61.0,Drama,,
tt2912424,Crisis,Crisis,2013,,Drama,,
tt4839304,Crisis,Crisis,2016,123.0,Drama,,
tt6371746,Crisis,Crisis,2017,91.0,Drama,,
tt7112928,Crisis,Crisis,2017,,Drama,,
tt2277308,Friend Request,Friend Request,2013,91.0,Horror,,
tt3352390,Friend Request,Friend Request,2016,92.0,Horror,,
tt4859526,Friend Request,Friend Request,2015,106.0,Horror,,
tt2277860,Finding Dory,Finding Dory,2016,97.0,Adventure,Animation,Comedy
tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,2014,99.0,Adventure,Comedy,Crime
tt2279339,Love the Coopers,Love the Coopers,2015,107.0,Comedy,Fantasy,Romance
tt2279373,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,2015,92.0,Adventure,Animation,Comedy
tt2281587,Muppets Most Wanted,Muppets Most Wanted,2014,107.0,Adventure,Comedy,Crime
tt2283336,Men in Black: International,Men in Black: International,2019,115.0,Action,Adventure,Comedy
tt2283362,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,2017,119.0,Action,Adventure,Comedy
tt2293640,Minions,Minions,2015,91.0,Adventure,Animation,Comedy
tt2294449,22 Jump Street,22 Jump Street,2014,112.0,Action,Comedy,Crime
tt2294677,In a World...,In a World...,2013,93.0,Comedy,,
tt2296697,Concussion,Concussion,2013,96.0,Documentary,,
tt3322364,Concussion,Concussion,2015,123.0,Documentary,,
